renta,imc,region
16.22994398870756,15.68506571779703,Asia
58.28015330119505,23.929807960807285,Europa
9.4292834035343,11.240161803273619,Asia
25.524333509899478,20.24031343629676,Europa
14.386634137519264,15.108050986760706,Asia
27.17145106249793,24.484100303417126,Asia
25.024257157532627,23.072633769826066,Europa
19.962038441787993,24.839782200856956,Europa
10.059205209075458,22.037336801887896,Asia
12.034689503704254,16.708682441330694,Asia
31.55975783303305,25.847300241722966,Europa
38.85578046294016,27.876744802947304,Europa
19.30223782035756,30.515401468440455,Europa
53.87571501820084,14.535850538384754,Asia
20.710381087959103,29.788458763684957,Europa
11.541358318759809,35.08257417183843,Europa
8.73718482250347,16.86480694738557,Asia
8.363128906634552,21.036208162372425,Asia
26.020941952800804,16.81924318752558,Asia
19.195648714034302,32.648007887835526,Europa
10.262437424525283,30.44216640105442,Europa
31.204347483177884,23.45441406566829,Europa
7.610565284588545,11.295856816464829,Asia
38.545661638590666,24.240756975205453,Europa
41.49976434225794,31.09072404182312,Europa
8.041595102824122,15.624707285702797,Asia
24.052931943796164,17.134482227647858,Europa
32.86641278901012,25.499122817942286,Europa
43.61075984457031,17.256469543540366,Europa
8.279559787667344,19.310881504191453,Asia
5.25209542358092,23.407033021231253,Asia
6.495958264618011,16.232604465883053,Asia
29.267351813012283,26.3588594853535,Asia
22.979365555593965,27.794291727194523,Europa
8.548133859047965,19.954193893758298,Asia
30.234928075407854,26.816044263720293,Europa
18.239694445015378,26.21573352236609,Europa
12.850957154331484,25.842932980303882,Asia
16.68170331383138,22.06135718817545,Europa
16.35618065834033,34.983803797746226,Europa
31.355523021546073,25.869064016602675,Europa
18.975302155631557,18.66022155771254,Europa
6.110382719524725,31.609236700686562,Asia
15.870468295457988,14.267583941496078,Asia
10.302725628857942,19.123806035798353,Asia
13.87981761430118,31.949832421697373,Europa
54.2998431759429,16.168220415635254,Europa
15.51674928749615,19.77917548270888,Asia
13.013048082992436,25.597721069714414,Europa
26.00329138209395,20.59614441805635,Europa
9.085708566382435,27.747206280367617,Europa
21.768182778179504,30.411664247151716,Europa
4.851140005287849,22.07330561570186,Asia
15.425235684370874,25.222199379147582,Europa
10.103067694346583,16.972129740317925,Asia
39.21075756544034,21.499067644113694,Europa
15.44785230625997,38.666264852133374,Europa
11.609092002237595,20.22828942024963,Asia
15.499821956757499,15.915245710599015,Asia
10.997145595985616,18.681630785439836,Asia
30.326555546174674,26.036832361435945,Europa
13.468384749083507,30.593105812600562,Europa
41.993564721427425,28.16102713930363,Europa
23.309818148337946,16.330631135993876,Asia
16.52085123862596,29.93973531650517,Europa
18.683153348748426,23.035736212363176,Europa
29.16419344093035,27.079203721182164,Europa
6.115233847395815,23.757788264800002,Asia
21.32912872725333,19.109352791652718,Asia
15.000581475149685,25.901019320444824,Europa
13.801209298979336,19.584422389769355,Asia
22.927232155172522,37.029921099264115,Europa
66.66363009713075,16.77680966099163,Europa
46.26096069545473,22.494491698212432,Europa
40.34085617801383,37.633822565263856,Europa
7.824818092235779,16.19690087164521,Asia
4.656704410160819,18.17976137757729,Asia
34.383918943090066,21.08435120984783,Europa
20.940967498126337,24.847926469794075,Europa
20.691619456884062,23.39832127547346,Europa
5.341808940351811,17.395756307290995,Asia
7.478241937806479,15.252291690807604,Asia
19.378495847212832,15.923845490352663,Asia
41.157379310960145,30.939396227826368,Europa
19.740921051529973,17.070719781837624,Asia
10.829222782514886,14.869629591264697,Asia
30.45800195887449,25.35793556288412,Europa
14.04554978370923,30.994218855815163,Europa
7.963797558337074,16.844044798203413,Asia
20.69837322760147,30.340358801858653,Europa
26.256642615961596,14.255795033847704,Asia
18.629363217722,21.660441420707876,Europa
16.150803850202408,20.227024513925674,Asia
17.079220256653578,22.654855927752834,Europa
39.971982240425994,27.976218909530967,Europa
6.980668229781411,17.883307699758817,Asia
4.531521792611112,13.327370866410696,Asia
15.713238073368993,18.21118828264264,Asia
12.366878756175344,20.89726606504732,Europa
22.74119639693784,22.312752426757527,Europa
40.392752719770634,20.297979583747637,Europa
15.215700340361701,18.185967125992416,Asia
4.965194207366042,20.978428967642994,Asia
12.831079659447878,31.330838317155315,Europa
31.767633063641576,25.06398657432625,Europa
16.588713843741044,36.25721846789136,Europa
9.420493416709252,15.971968351715239,Asia
74.41461263725195,27.940714532460756,Europa
16.476431404259223,24.80367956324452,Europa
55.420934679264455,22.97554311443023,Europa
19.831263201085978,26.213607549858132,Europa
4.084055296927028,22.24796133576388,Asia
6.136934698461042,18.08866444882398,Asia
7.031436251568248,18.19313819183229,Asia
9.183827701073364,18.7005680058808,Asia
17.851111417810614,16.299420503200203,Asia
18.54913811804494,29.65492788593631,Europa
41.50717771999057,17.545568590064224,Asia
19.79374675897098,28.634230674096916,Europa
17.69367265201956,19.013055477935136,Asia
12.63372568317033,20.09535726257647,Asia
42.32836664317055,22.27953582627488,Europa
11.677964299466243,19.017292174045032,Asia
5.408065282160672,17.998249847971287,Asia
18.610574140136453,29.36182684176523,Europa
46.74842511697095,25.282978964615975,Europa
19.632593371678016,32.496183043330525,Europa
41.602018779361266,29.803202822785074,Europa
14.8963387845981,25.347125702011553,Europa
26.24025723618405,31.295119107590484,Europa
4.814462173480242,16.563602712654546,Asia
19.04999723549484,23.48515206349261,Europa
10.580464939215203,18.87270128945282,Asia
17.87763870477067,30.941752576773066,Europa
10.197098056419248,12.298260206839805,Asia
7.523142637138748,20.60304870340372,Asia
19.40056764951573,12.576849828082645,Asia
69.35037978673074,24.977165385651574,Europa
40.00208993628779,27.741161234084267,Europa
31.181383459487446,34.130669078673506,Europa
13.438577681610479,20.32096036441732,Asia
11.526584221890271,33.57353126767835,Europa
18.327027858178322,12.22374945753589,Asia
24.842213753998813,34.38936861466395,Europa
5.597535176757062,15.719854109454145,Asia
